6294,Adrienne Martin,43,adrienne0@adventure-works.com,1 (11) 500 555-0124,9/7/2003 12:00:00 AM
6295,Adrienne Gomez,37,adrienne1@adventure-works.com,1 (11) 500 555-0149,4/12/2002 12:00:00 AM
6296,Adrienne Ruiz,40,adrienne2@adventure-works.com,1 (11) 500 555-0127,11/24/2003 12:00:00 AM
6297,Alexia Wood,30,alexia2@adventure-works.com,754-555-0159,8/21/2003 12:00:00 AM
6298,Alexia Barnes,31,alexia3@adventure-works.com,1 (11) 500 555-0178,4/3/2004 12:00:00 AM
6299,Alexia Ross,25,alexia4@adventure-works.com,631-555-0118,10/26/2003 12:00:00 AM
6300,Alexia Henderson,29,alexia5@adventure-works.com,1 (11) 500 555-0113,5/15/2003 12:00:00 AM
6301,Adrienne Hernandez,35,adrienne3@adventure-works.com,1 (11) 500 555-0125,7/20/2003 12:00:00 AM
6302,Alexia Coleman,24,alexia6@adventure-works.com,678-555-0139,10/15/2002 12:00:00 AM
6303,Adrienne Alvarez,36,adrienne4@adventure-works.com,1 (11) 500 555-0178,2/27/2004 12:00:00 AM
6304,Alexia Perry,34,alexia7@adventure-works.com,193-555-0135,11/4/2003 12:00:00 AM
6305,Warren Luo,37,warren14@adventure-works.com,1 (11) 500 555-0114,11/30/2003 12:00:00 AM
6306,Damien Lin,23,damien5@adventure-works.com,1 (11) 500 555-0134,1/4/2003 12:00:00 AM
6307,Clarence Xu,31,clarence19@adventure-works.com,1 (11) 500 555-0112,9/18/2002 12:00:00 AM
6308,Adrienne Jiménez,29,adrienne5@adventure-works.com,675-555-0149,1/14/2004 12:00:00 AM
6309,Alexia Powell,42,alexia8@adventure-works.com,402-555-0181,7/4/2004 12:00:00 AM
6310,Adrienne Navarro,35,adrienne6@adventure-works.com,1 (11) 500 555-0123,3/11/2004 12:00:00 AM
6311,Alexia Hughes,37,alexia9@adventure-works.com,952-555-0171,7/8/2004 12:00:00 AM
6312,Adrienne Gutierrez,41,adrienne7@adventure-works.com,1 (11) 500 555-0110,1/3/2002 12:00:00 AM
6313,Alexia Flores,25,alexia10@adventure-works.com,632-555-0172,5/19/2002 12:00:00 AM
6314,Alexia Washington,40,alexia11@adventure-works.com,507-555-0147,6/7/2003 12:00:00 AM
6315,Adrienne Torres,31,adrienne8@adventure-works.com,1 (11) 500 555-0120,3/11/2002 12:00:00 AM
6316,Alexia Butler,43,alexia12@adventure-works.com,680-555-0114,6/13/2004 12:00:00 AM
6317,Alexia Foster,32,alexia13@adventure-works.com,1 (11) 500 555-0182,7/13/2002 12:00:00 AM
6318,Adrienne Dominguez,39,adrienne9@adventure-works.com,806-555-0198,3/1/2004 12:00:00 AM
6319,Alexia Bryant,32,alexia14@adventure-works.com,863-555-0120,12/27/2003 12:00:00 AM
6320,Alexia Alexander,22,alexia15@adventure-works.com,356-555-0116,10/28/2003 12:00:00 AM
6321,Alexia Russell,21,alexia16@adventure-works.com,191-555-0146,4/23/2004 12:00:00 AM
6322,Adrienne Gill,39,adrienne10@adventure-works.com,1 (11) 500 555-0151,9/13/2003 12:00:00 AM
6323,Alexia Griffin,24,alexia17@adventure-works.com,1 (11) 500 555-0130,6/15/2003 12:00:00 AM
6324,Alexia Diaz,35,alexia18@adventure-works.com,359-555-0158,8/19/2003 12:00:00 AM
6325,Alexia Hayes,31,alexia19@adventure-works.com,120-555-0113,12/2/2003 12:00:00 AM
6326,Clarence Luo,39,clarence20@adventure-works.com,733-555-0149,9/10/2001 12:00:00 AM
6327,Adrienne Vazquez,38,adrienne11@adventure-works.com,439-555-0197,2/14/2004 12:00:00 AM
6328,Adrienne Blanco,44,adrienne12@adventure-works.com,1 (11) 500 555-0198,3/17/2002 12:00:00 AM
6329,Angelica Bennett,38,angelica0@adventure-works.com,868-555-0191,7/14/2004 12:00:00 AM
6330,Angelica Wood,30,angelica1@adventure-works.com,803-555-0126,12/20/2003 12:00:00 AM
6331,Adrienne Serrano,31,adrienne13@adventure-works.com,1 (11) 500 555-0186,7/25/2002 12:00:00 AM
6332,Adrienne Ramos,39,adrienne14@adventure-works.com,1 (11) 500 555-0145,9/3/2003 12:00:00 AM
6333,Angelica Barnes,30,angelica2@adventure-works.com,1 (11) 500 555-0143,10/19/2003 12:00:00 AM
6334,Angelica Ross,25,angelica3@adventure-works.com,194-555-0172,10/11/2003 12:00:00 AM
6335,Angelica Henderson,41,angelica4@adventure-works.com,779-555-0162,11/28/2003 12:00:00 AM
6336,Adrienne Suarez,28,adrienne15@adventure-works.com,1 (11) 500 555-0124,4/2/2004 12:00:00 AM
6337,Adrienne Sanz,35,adrienne16@adventure-works.com,1 (11) 500 555-0140,11/11/2002 12:00:00 AM
6338,Angelica Coleman,30,angelica5@adventure-works.com,166-555-0174,11/16/2003 12:00:00 AM
6339,Angelica Jenkins,21,angelica6@adventure-works.com,173-555-0120,11/29/2003 12:00:00 AM
6340,Adrienne Ortega,22,adrienne17@adventure-works.com,1 (11) 500 555-0165,12/15/2003 12:00:00 AM
6341,Mallory Martin,37,mallory8@adventure-works.com,1 (11) 500 555-0145,9/30/2001 12:00:00 AM
6342,Angelica Perry,35,angelica7@adventure-works.com,936-555-0157,5/12/2004 12:00:00 AM
6343,Clarence Yuan,37,clarence21@adventure-works.com,1 (11) 500 555-0168,1/6/2004 12:00:00 AM
6344,Mallory Gomez,23,mallory9@adventure-works.com,1 (11) 500 555-0167,10/26/2003 12:00:00 AM
6345,Mallory Diaz,36,mallory10@adventure-works.com,1 (11) 500 555-0113,10/17/2003 12:00:00 AM
6346,Mallory Hernandez,42,mallory11@adventure-works.com,1 (11) 500 555-0118,2/5/2004 12:00:00 AM
6347,Angelica Powell,27,angelica8@adventure-works.com,330-555-0118,4/8/2004 12:00:00 AM
6348,Angelica Long,27,angelica9@adventure-works.com,1 (11) 500 555-0161,7/28/2003 12:00:00 AM
6349,Mallory Alvarez,32,mallory12@adventure-works.com,1 (11) 500 555-0124,6/15/2004 12:00:00 AM
6350,Angelica Patterson,38,angelica10@adventure-works.com,845-555-0113,11/7/2003 12:00:00 AM
6351,Angelica Hughes,29,angelica11@adventure-works.com,113-555-0156,8/27/2003 12:00:00 AM
6352,Mallory Jimenez,36,mallory13@adventure-works.com,319-555-0193,6/30/2004 12:00:00 AM
6353,Angelica Flores,44,angelica12@adventure-works.com,1 (11) 500 555-0128,5/11/2004 12:00:00 AM
6354,Mallory Moreno,24,mallory14@adventure-works.com,1 (11) 500 555-0118,12/3/2002 12:00:00 AM
6355,Angelica Washington,28,angelica13@adventure-works.com,160-555-0156,10/22/2003 12:00:00 AM
6356,Angelica Butler,41,angelica14@adventure-works.com,1 (11) 500 555-0121,12/23/2003 12:00:00 AM
6357,Mallory Munoz,44,mallory15@adventure-works.com,1 (11) 500 555-0127,9/14/2002 12:00:00 AM
6358,Angelica Foster,21,angelica15@adventure-works.com,290-555-0117,8/26/2003 12:00:00 AM
6359,Angelica Gonzales,23,angelica16@adventure-works.com,533-555-0147,8/17/2003 12:00:00 AM
6360,Angelica Bryant,42,angelica17@adventure-works.com,910-555-0188,10/6/2002 12:00:00 AM
6361,Angelica Alexander,30,angelica18@adventure-works.com,214-555-0150,12/27/2003 12:00:00 AM
6362,Mallory Romero,31,mallory16@adventure-works.com,1 (11) 500 555-0148,12/23/2003 12:00:00 AM
6363,Clarence Kumar,36,clarence22@adventure-works.com,1 (11) 500 555-0187,3/5/2004 12:00:00 AM
6364,Mallory Navarro,33,mallory17@adventure-works.com,1 (11) 500 555-0122,5/18/2003 12:00:00 AM
6365,Angelica Russell,24,angelica19@adventure-works.com,785-555-0130,6/15/2004 12:00:00 AM
6366,Angelica Griffin,42,angelica20@adventure-works.com,807-555-0129,12/11/2001 12:00:00 AM
6367,Mallory Gutierrez,32,mallory18@adventure-works.com,1 (11) 500 555-0120,6/21/2004 12:00:00 AM
6368,Angelica Diaz,44,angelica21@adventure-works.com,133-555-0128,1/10/2004 12:00:00 AM
6369,Angelica Hayes,43,angelica22@adventure-works.com,260-555-0148,2/27/2004 12:00:00 AM
6370,Brittany Price,24,brittany0@adventure-works.com,1 (11) 500 555-0110,1/14/2003 12:00:00 AM
6371,Mallory Dominguez,29,mallory19@adventure-works.com,1 (11) 500 555-0186,1/8/2004 12:00:00 AM
6372,Brittany Bennett,22,brittany1@adventure-works.com,862-555-0191,12/18/2003 12:00:00 AM
6373,Carmen Garcia,39,carmen0@adventure-works.com,960-555-0157,7/7/2002 12:00:00 AM
6374,Brittany Wood,30,brittany2@adventure-works.com,766-555-0133,5/27/2004 12:00:00 AM
6375,Brittany Barnes,29,brittany3@adventure-works.com,285-555-0118,9/17/2003 12:00:00 AM
6376,Carmen Lopez,31,carmen1@adventure-works.com,1 (11) 500 555-0143,1/11/2003 12:00:00 AM
6377,Joan Ross,23,joan5@adventure-works.com,686-555-0131,12/11/2003 12:00:00 AM
6378,Carmen Martinez,22,carmen2@adventure-works.com,1 (11) 500 555-0126,8/16/2002 12:00:00 AM
6379,Brittany Henderson,44,brittany4@adventure-works.com,503-555-0185,10/24/2003 12:00:00 AM
6380,Brittany Coleman,34,brittany5@adventure-works.com,1 (11) 500 555-0164,8/13/2003 12:00:00 AM
6381,Joan Jenkins,32,joan6@adventure-works.com,1 (11) 500 555-0114,6/8/2003 12:00:00 AM
6382,Brittany Perry,31,brittany6@adventure-works.com,531-555-0115,8/2/2003 12:00:00 AM
6383,Brittany Powell,32,brittany7@adventure-works.com,193-555-0183,10/6/2003 12:00:00 AM
6384,Clarence Lal,44,clarence23@adventure-works.com,1 (11) 500 555-0124,11/2/2003 12:00:00 AM
6385,Carmen Perez,21,carmen3@adventure-works.com,1 (11) 500 555-0195,12/11/2002 12:00:00 AM
6386,Brittany Long,40,brittany8@adventure-works.com,634-555-0154,2/7/2004 12:00:00 AM
6387,Meagan Suri,40,meagan0@adventure-works.com,1 (11) 500 555-0187,7/28/2004 12:00:00 AM
6388,Meagan Kim,26,meagan1@adventure-works.com,1 (11) 500 555-0117,9/9/2003 12:00:00 AM
6389,Meagan Chandra,41,meagan2@adventure-works.com,1 (11) 500 555-0199,9/6/2003 12:00:00 AM
6390,Meagan Patel,21,meagan3@adventure-works.com,1 (11) 500 555-0128,8/29/2003 12:00:00 AM
6391,Brittany Patterson,28,brittany9@adventure-works.com,662-555-0186,3/2/2004 12:00:00 AM
6392,Meagan Vance,34,meagan4@adventure-works.com,1 (11) 500 555-0139,2/14/2004 12:00:00 AM
6393,Meagan Malhotra,27,meagan5@adventure-works.com,1 (11) 500 555-0145,5/10/2004 12:00:00 AM
6394,Meagan Sai,23,meagan6@adventure-works.com,1 (11) 500 555-0142,12/7/2001 12:00:00 AM
6395,Brittany Hughes,37,brittany10@adventure-works.com,517-555-0198,11/3/2003 12:00:00 AM
6396,Clarence Sharma,26,clarence24@adventure-works.com,1 (11) 500 555-0158,10/3/2003 12:00:00 AM
6397,Meagan Arun,43,meagan7@adventure-works.com,1 (11) 500 555-0191,12/13/2003 12:00:00 AM
6398,Brittany Flores,24,brittany11@adventure-works.com,367-555-0114,2/11/2004 12:00:00 AM
6399,Meagan Madan,43,meagan8@adventure-works.com,1 (11) 500 555-0112,3/20/2002 12:00:00 AM
6400,Joan Washington,39,joan7@adventure-works.com,732-555-0144,3/15/2002 12:00:00 AM
6401,Brittany Butler,30,brittany12@adventure-works.com,474-555-0125,3/11/2004 12:00:00 AM
6402,Meagan Prasad,27,meagan9@adventure-works.com,1 (11) 500 555-0117,2/21/2002 12:00:00 AM
6403,Brittany Simmons,29,brittany13@adventure-works.com,197-555-0115,5/9/2004 12:00:00 AM
6404,Meagan Schmidt,29,meagan10@adventure-works.com,1 (11) 500 555-0171,12/24/2002 12:00:00 AM
6405,Meagan Rana,30,meagan11@adventure-works.com,1 (11) 500 555-0118,4/20/2002 12:00:00 AM
6406,Brittany Foster,28,brittany14@adventure-works.com,442-555-0178,1/22/2004 12:00:00 AM
6407,Meagan Raman,41,meagan12@adventure-works.com,1 (11) 500 555-0151,4/26/2003 12:00:00 AM
6408,Brittany Gonzales,34,brittany15@adventure-works.com,978-555-0123,7/24/2001 12:00:00 AM
6409,Brittany Bryant,40,brittany16@adventure-works.com,145-555-0142,2/6/2004 12:00:00 AM
6410,Brittany Alexander,42,brittany17@adventure-works.com,804-555-0125,1/28/2004 12:00:00 AM
6411,Meagan Subram,39,meagan13@adventure-works.com,1 (11) 500 555-0144,1/28/2004 12:00:00 AM
6412,Brittany Russell,43,brittany18@adventure-works.com,118-555-0149,6/26/2004 12:00:00 AM
6413,Brittany Griffin,22,brittany19@adventure-works.com,438-555-0111,11/4/2003 12:00:00 AM
6414,Brittany Diaz,34,brittany20@adventure-works.com,753-555-0176,3/7/2004 12:00:00 AM
6415,Brittany Hayes,31,brittany21@adventure-works.com,651-555-0169,11/4/2003 12:00:00 AM
6416,Jocelyn Price,43,jocelyn0@adventure-works.com,203-555-0154,8/19/2002 12:00:00 AM
6417,Jocelyn Bradley,44,jocelyn1@adventure-works.com,799-555-0197,11/25/2003 12:00:00 AM
6418,Meagan Mehta,37,meagan14@adventure-works.com,1 (11) 500 555-0182,2/13/2004 12:00:00 AM
6419,Jocelyn Wood,32,jocelyn2@adventure-works.com,538-555-0197,6/13/2003 12:00:00 AM
6420,Clarence Shan,29,clarence25@adventure-works.com,1 (11) 500 555-0121,11/11/2002 12:00:00 AM
6421,Meagan Fernandez,22,meagan15@adventure-works.com,1 (11) 500 555-0127,3/22/2003 12:00:00 AM
6422,Meagan Lopez,26,meagan16@adventure-works.com,1 (11) 500 555-0135,12/28/2003 12:00:00 AM
6423,Meagan Martinez,23,meagan17@adventure-works.com,1 (11) 500 555-0117,1/4/2004 12:00:00 AM
6424,Jocelyn Barnes,43,jocelyn3@adventure-works.com,137-555-0153,11/17/2003 12:00:00 AM
6425,Jocelyn Ross,40,jocelyn4@adventure-works.com,844-555-0175,12/26/2003 12:00:00 AM
6426,Jocelyn Henderson,39,jocelyn5@adventure-works.com,461-555-0112,12/3/2001 12:00:00 AM
6427,Jocelyn Coleman,39,jocelyn6@adventure-works.com,1 (11) 500 555-0137,5/12/2002 12:00:00 AM
6428,Meagan Sanchez,37,meagan18@adventure-works.com,1 (11) 500 555-0167,1/21/2004 12:00:00 AM
6429,Meagan Perez,38,meagan19@adventure-works.com,1 (11) 500 555-0111,3/24/2004 12:00:00 AM
6430,Ann Suri,24,ann5@adventure-works.com,1 (11) 500 555-0128,8/20/2003 12:00:00 AM
6431,Ann Kapoor,32,ann6@adventure-works.com,1 (11) 500 555-0175,5/3/2004 12:00:00 AM
6432,Ann Chandra,43,ann7@adventure-works.com,1 (11) 500 555-0168,11/10/2001 12:00:00 AM
6433,Jocelyn Jenkins,23,jocelyn7@adventure-works.com,763-555-0121,12/7/2003 12:00:00 AM
6434,Jocelyn Perry,25,jocelyn8@adventure-works.com,407-555-0157,12/27/2001 12:00:00 AM
6435,Jocelyn Powell,24,jocelyn9@adventure-works.com,864-555-0118,6/6/2003 12:00:00 AM
6436,Clarence Jai,25,clarence26@adventure-works.com,1 (11) 500 555-0118,2/6/2002 12:00:00 AM
6437,Ann Patel,23,ann8@adventure-works.com,1 (11) 500 555-0159,1/7/2004 12:00:00 AM
6438,Jocelyn Long,24,jocelyn10@adventure-works.com,644-555-0177,6/19/2002 12:00:00 AM
6439,Jocelyn Patterson,34,jocelyn11@adventure-works.com,233-555-0183,8/4/2003 12:00:00 AM
6440,Ann Van,38,ann9@adventure-works.com,1 (11) 500 555-0117,7/24/2004 12:00:00 AM
6441,Ann Malhotra,43,ann10@adventure-works.com,1 (11) 500 555-0168,3/19/2002 12:00:00 AM
6442,Jocelyn Hughes,27,jocelyn12@adventure-works.com,631-555-0137,6/25/2004 12:00:00 AM
6443,Jocelyn Flores,31,jocelyn13@adventure-works.com,429-555-0119,1/18/2004 12:00:00 AM
6444,Ann Sai,44,ann11@adventure-works.com,1 (11) 500 555-0119,5/3/2003 12:00:00 AM
6445,Jocelyn Washington,27,jocelyn14@adventure-works.com,1 (11) 500 555-0114,5/2/2003 12:00:00 AM
6446,Jocelyn Foster,30,jocelyn15@adventure-works.com,798-555-0178,10/26/2003 12:00:00 AM
6447,Ann Arun,33,ann12@adventure-works.com,545-555-0123,10/11/2003 12:00:00 AM
6448,Jocelyn Gonzales,37,jocelyn16@adventure-works.com,757-555-0163,4/13/2004 12:00:00 AM
6449,Jocelyn Bryant,36,jocelyn17@adventure-works.com,527-555-0196,9/13/2003 12:00:00 AM
6450,Ann Madan,38,ann13@adventure-works.com,1 (11) 500 555-0137,9/4/2002 12:00:00 AM
6451,Jocelyn Alexander,27,jocelyn18@adventure-works.com,354-555-0134,11/26/2003 12:00:00 AM
6452,Jocelyn Russell,27,jocelyn19@adventure-works.com,377-555-0172,10/16/2003 12:00:00 AM
6453,Ann Prasad,37,ann14@adventure-works.com,359-555-0138,6/4/2004 12:00:00 AM
6454,Ann Sara,35,ann15@adventure-works.com,1 (11) 500 555-0157,11/22/2003 12:00:00 AM
6455,Clarence Pal,37,clarence27@adventure-works.com,1 (11) 500 555-0184,2/20/2004 12:00:00 AM
6456,Ann Rana,25,ann16@adventure-works.com,1 (11) 500 555-0154,7/4/2003 12:00:00 AM
6457,Jocelyn Griffin,24,jocelyn20@adventure-works.com,1 (11) 500 555-0171,8/26/2003 12:00:00 AM
6458,Jocelyn Diaz,30,jocelyn21@adventure-works.com,549-555-0150,1/5/2003 12:00:00 AM
6459,Ann Raman,33,ann17@adventure-works.com,592-555-0112,12/20/2001 12:00:00 AM
6460,Ann Subram,35,ann18@adventure-works.com,1 (11) 500 555-0178,12/8/2001 12:00:00 AM
6461,Jocelyn Hayes,33,jocelyn22@adventure-works.com,936-555-0125,10/14/2003 12:00:00 AM
6462,Miranda Price,25,miranda0@adventure-works.com,367-555-0196,8/19/2001 12:00:00 AM
6463,Ann Mehta,40,ann19@adventure-works.com,1 (11) 500 555-0112,8/21/2003 12:00:00 AM
6464,Ann Fernandez,36,ann20@adventure-works.com,145-555-0155,8/8/2003 12:00:00 AM
6465,Miranda Bennett,30,miranda1@adventure-works.com,278-555-0150,6/7/2004 12:00:00 AM
6466,Miranda Wood,41,miranda2@adventure-works.com,273-555-0127,12/15/2003 12:00:00 AM
6467,Ann Lopez,40,ann21@adventure-works.com,1 (11) 500 555-0165,2/14/2003 12:00:00 AM
6468,Miranda Barnes,41,miranda3@adventure-works.com,1 (11) 500 555-0133,9/14/2003 12:00:00 AM
6469,Miranda Ross,31,miranda4@adventure-works.com,128-555-0181,12/5/2003 12:00:00 AM
6470,Ann Martinez,26,ann22@adventure-works.com,1 (11) 500 555-0189,6/13/2002 12:00:00 AM
6471,Miranda Henderson,41,miranda5@adventure-works.com,796-555-0155,5/15/2004 12:00:00 AM
6472,Miranda Coleman,40,miranda6@adventure-works.com,190-555-0134,2/4/2004 12:00:00 AM
6473,Ann Gonzalez,23,ann23@adventure-works.com,1 (11) 500 555-0118,3/25/2002 12:00:00 AM
6474,Miranda Jenkins,39,miranda7@adventure-works.com,588-555-0148,5/5/2004 12:00:00 AM
6475,Ann Rodriguez,30,ann24@adventure-works.com,1 (11) 500 555-0116,12/28/2002 12:00:00 AM
6476,Clarence Andersen,40,clarence28@adventure-works.com,1 (11) 500 555-0184,4/9/2003 12:00:00 AM
6477,Ann Sanchez,39,ann25@adventure-works.com,190-555-0139,5/6/2004 12:00:00 AM
6478,Miranda Powell,24,miranda8@adventure-works.com,869-555-0114,12/5/2003 12:00:00 AM
6479,Miranda Long,37,miranda9@adventure-works.com,258-555-0111,4/16/2002 12:00:00 AM
6480,Miranda Patterson,31,miranda10@adventure-works.com,161-555-0163,1/12/2004 12:00:00 AM
6481,Cindy Suri,27,cindy1@adventure-works.com,330-555-0173,3/2/2004 12:00:00 AM
6482,Miranda Hughes,22,miranda11@adventure-works.com,444-555-0141,2/3/2004 12:00:00 AM
6483,Miranda Flores,21,miranda12@adventure-works.com,1 (11) 500 555-0155,8/23/2003 12:00:00 AM
6484,Miranda Washington,21,miranda13@adventure-works.com,580-555-0132,12/27/2003 12:00:00 AM
6485,Miranda Butler,41,miranda14@adventure-works.com,414-555-0179,7/8/2004 12:00:00 AM
6486,Miranda Simmons,25,miranda15@adventure-works.com,432-555-0140,2/21/2004 12:00:00 AM
6487,Cindy Jordan,26,cindy2@adventure-works.com,1 (11) 500 555-0161,8/15/2003 12:00:00 AM
6488,Miranda Foster,33,miranda16@adventure-works.com,350-555-0169,5/13/2004 12:00:00 AM
6489,Cindy Patel,32,cindy3@adventure-works.com,1 (11) 500 555-0149,4/11/2002 12:00:00 AM
6490,Miranda Gonzales,43,miranda17@adventure-works.com,343-555-0197,11/9/2003 12:00:00 AM
6491,Miranda Bryant,22,miranda18@adventure-works.com,486-555-0195,6/14/2004 12:00:00 AM
6492,Cindy Weber,37,cindy4@adventure-works.com,1 (11) 500 555-0169,8/25/2003 12:00:00 AM
6493,Miranda Alexander,36,miranda19@adventure-works.com,299-555-0161,7/31/2001 12:00:00 AM
6494,Cindy Malhotra,44,cindy5@adventure-works.com,1 (11) 500 555-0113,1/31/2004 12:00:00 AM
6495,Miranda Russell,26,miranda20@adventure-works.com,751-555-0126,11/30/2003 12:00:00 AM
6496,Miranda Griffin,38,miranda21@adventure-works.com,349-555-0118,12/17/2003 12:00:00 AM
6497,Miranda Diaz,32,miranda22@adventure-works.com,128-555-0117,4/1/2004 12:00:00 AM
6498,Cindy Sai,40,cindy6@adventure-works.com,1 (11) 500 555-0111,6/28/2003 12:00:00 AM
6499,Miranda Hayes,34,miranda23@adventure-works.com,272-555-0199,5/1/2003 12:00:00 AM
6500,Mya Price,30,mya2@adventure-works.com,747-555-0119,8/30/2003 12:00:00 AM
6501,Mya Bennett,34,mya3@adventure-works.com,905-555-0121,5/19/2004 12:00:00 AM
6502,Mya Wood,36,mya4@adventure-works.com,114-555-0195,3/20/2004 12:00:00 AM
6503,Mya Barnes,27,mya5@adventure-works.com,872-555-0133,1/7/2004 12:00:00 AM
6504,Mya Ross,31,mya6@adventure-works.com,1 (11) 500 555-0122,6/9/2004 12:00:00 AM
6505,Mya Henderson,42,mya7@adventure-works.com,647-555-0186,8/2/2003 12:00:00 AM
6506,Mya Coleman,31,mya8@adventure-works.com,576-555-0139,5/19/2003 12:00:00 AM
6507,Damien Zhou,25,damien6@adventure-works.com,1 (11) 500 555-0133,4/19/2004 12:00:00 AM
6508,Mya Jenkins,42,mya9@adventure-works.com,339-555-0115,6/17/2004 12:00:00 AM
6509,Cindy Madan,25,cindy7@adventure-works.com,1 (11) 500 555-0198,9/4/2003 12:00:00 AM
6510,Mya Perry,42,mya10@adventure-works.com,1 (11) 500 555-0117,12/18/2002 12:00:00 AM
6511,Mya Long,31,mya11@adventure-works.com,364-555-0120,9/22/2001 12:00:00 AM
6512,Cindy Srini,21,cindy8@adventure-works.com,1 (11) 500 555-0153,9/8/2003 12:00:00 AM
6513,Mya Patterson,38,mya12@adventure-works.com,125-555-0121,3/18/2004 12:00:00 AM
6514,Cindy Prasad,22,cindy9@adventure-works.com,1 (11) 500 555-0131,12/22/2003 12:00:00 AM
6515,Cindy Sara,28,cindy10@adventure-works.com,1 (11) 500 555-0120,11/6/2002 12:00:00 AM
6516,Mya Flores,31,mya13@adventure-works.com,522-555-0140,8/29/2003 12:00:00 AM
6517,Cindy Rana,25,cindy11@adventure-works.com,1 (11) 500 555-0181,8/25/2003 12:00:00 AM
6518,Mya Butler,39,mya14@adventure-works.com,957-555-0128,2/14/2003 12:00:00 AM
6519,Mya Simmons,39,mya15@adventure-works.com,891-555-0191,12/8/2003 12:00:00 AM
6520,Cindy Raman,25,cindy12@adventure-works.com,1 (11) 500 555-0182,6/20/2003 12:00:00 AM
6521,Mya Foster,35,mya16@adventure-works.com,1 (11) 500 555-0116,9/28/2003 12:00:00 AM
6522,Mya Gonzales,27,mya17@adventure-works.com,211-555-0110,3/18/2002 12:00:00 AM
6523,Cindy Subram,30,cindy13@adventure-works.com,1 (11) 500 555-0188,5/31/2004 12:00:00 AM
6524,Mya Bryant,33,mya18@adventure-works.com,867-555-0134,1/12/2003 12:00:00 AM
6525,Mya Alexander,25,mya19@adventure-works.com,790-555-0125,4/1/2004 12:00:00 AM
6526,Mya Russell,24,mya20@adventure-works.com,891-555-0132,7/24/2004 12:00:00 AM
6527,Cindy Mehta,24,cindy14@adventure-works.com,1 (11) 500 555-0176,9/24/2002 12:00:00 AM
6528,Cindy Garcia,23,cindy15@adventure-works.com,1 (11) 500 555-0178,7/15/2004 12:00:00 AM
6529,Clarence Chande,33,clarence29@adventure-works.com,1 (11) 500 555-0160,5/26/2004 12:00:00 AM
6530,Mya Griffin,36,mya21@adventure-works.com,846-555-0139,8/27/2002 12:00:00 AM
6531,Melissa Jenkins,28,melissa1@adventure-works.com,321-555-0186,2/10/2004 12:00:00 AM
6532,Cindy Lopez,44,cindy16@adventure-works.com,1 (11) 500 555-0145,2/17/2004 12:00:00 AM
6533,Melissa Perry,34,melissa2@adventure-works.com,641-555-0114,11/26/2001 12:00:00 AM
6534,Melissa Powell,27,melissa3@adventure-works.com,194-555-0127,11/1/2003 12:00:00 AM
6535,Melissa Long,42,melissa4@adventure-works.com,520-555-0114,7/29/2004 12:00:00 AM
6536,Cindy Gonzalez,36,cindy17@adventure-works.com,1 (11) 500 555-0186,5/27/2004 12:00:00 AM
6537,Melissa Patterson,40,melissa5@adventure-works.com,1 (11) 500 555-0157,8/13/2002 12:00:00 AM
6538,Melissa Hughes,34,melissa6@adventure-works.com,976-555-0182,10/28/2002 12:00:00 AM
6539,Cindy Rodriguez,24,cindy18@adventure-works.com,1 (11) 500 555-0165,1/18/2004 12:00:00 AM
6540,Cindy Sanchez,30,cindy19@adventure-works.com,198-555-0118,9/6/2003 12:00:00 AM
6541,Melissa Flores,21,melissa7@adventure-works.com,254-555-0154,1/5/2004 12:00:00 AM
6542,Melissa Washington,29,melissa8@adventure-works.com,275-555-0122,10/18/2003 12:00:00 AM
6543,Stefanie Suri,29,stefanie0@adventure-works.com,1 (11) 500 555-0154,8/13/2003 12:00:00 AM
6544,Melissa Butler,35,melissa9@adventure-works.com,990-555-0186,1/11/2004 12:00:00 AM
6545,Melissa Simmons,32,melissa10@adventure-works.com,341-555-0151,6/19/2004 12:00:00 AM
6546,Melissa Foster,21,melissa11@adventure-works.com,341-555-0182,10/18/2003 12:00:00 AM
6547,Stefanie Jordan,44,stefanie1@adventure-works.com,1 (11) 500 555-0157,8/27/2003 12:00:00 AM
6548,Melissa Gonzales,35,melissa12@adventure-works.com,811-555-0197,10/19/2002 12:00:00 AM
6549,Melissa Bryant,36,melissa13@adventure-works.com,829-555-0116,5/5/2004 12:00:00 AM
6550,Melissa Alexander,39,melissa14@adventure-works.com,141-555-0110,1/23/2004 12:00:00 AM
6551,Melissa Russell,34,melissa15@adventure-works.com,159-555-0182,9/19/2003 12:00:00 AM
6552,Clarence Chander,37,clarence30@adventure-works.com,1 (11) 500 555-0165,9/15/2003 12:00:00 AM
6553,Stefanie Patel,21,stefanie2@adventure-works.com,1 (11) 500 555-0113,10/20/2003 12:00:00 AM
6554,Melissa Griffin,29,melissa16@adventure-works.com,844-555-0182,12/15/2003 12:00:00 AM
6555,Stefanie Weber,40,stefanie3@adventure-works.com,1 (11) 500 555-0146,5/8/2004 12:00:00 AM
6556,Melissa Diaz,28,melissa17@adventure-works.com,426-555-0176,3/31/2004 12:00:00 AM
6557,Melissa Hayes,27,melissa18@adventure-works.com,855-555-0159,2/22/2004 12:00:00 AM
6558,Stefanie Malhotra,38,stefanie4@adventure-works.com,1 (11) 500 555-0180,12/29/2002 12:00:00 AM
6559,Riley Price,27,riley0@adventure-works.com,246-555-0191,11/6/2003 12:00:00 AM
